id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,perdida2,restante2,suma
647,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,12:30,,123.39,124.7,123.23,1.47,124.7,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.17882919,1.17882919,98.82117081,0.01,0.99,1
649,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,21:30,PI,35.82,35.82,35.14,0.68,35.82,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.898380793,1.898380793,98.10161921,0.02,0.98,1
651,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,04:30,,35.7,35.82,35.52,0.3,35.82,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.837520938,0.837520938,99.16247906,0.01,0.99,1
652,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,08:30,,35.52,35.82,35.2,0.62,35.82,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.730876605,1.730876605,98.26912339,0.02,0.98,1
653,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,10:30,,35.2,35.82,34.33,1.49,35.82,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-4.159687326,4.159687326,95.84031267,0.04,0.96,1
654,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,12:30,,34.33,35.82,34.46,1.36,35.82,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-3.796761586,3.796761586,96.20323841,0.04,0.96,1
655,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,15:30,,34.46,35.82,34.44,1.38,35.82,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-3.852596315,3.852596315,96.14740369,0.04,0.96,1
656,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,18:30,,34.44,35.82,33.41,2.41,35.82,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-6.728084869,6.728084869,93.27191513,0.07,0.93,1
660,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,04:30,,121.43,121.85,120.68,1.17,121.85,Baja,04:30 a. m. a 08:30 a. m.,C,C,B,-0.960196963,0.960196963,99.03980304,0.01,0.99,1
661,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,08:30,,120.68,121.85,120.54,1.31,121.85,Alta,08:30 a. m. a 10:30 a. m.,D,D,C,-1.075092327,1.075092327,98.92490767,0.01,0.99,1
662,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,10:30,,120.54,121.85,119.6,2.25,121.85,Alta,10:30 a. m. a 12:30 p. m.,E,E,D,-1.846532622,1.846532622,98.15346738,0.02,0.98,1
663,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,12:30,,119.6,121.85,118.49,3.36,121.85,Baja,12:30 p. m. a 03:30 p. m.,F,F,E,-2.757488716,2.757488716,97.24251128,0.03,0.97,1
664,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,15:30,,118.49,121.85,118.51,3.34,121.85,Baja,03:30 p. m. a 06:30 p. m.,G,G,F,-2.741075092,2.741075092,97.25892491,0.03,0.97,1
665,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,18:30,,118.51,121.85,116.95,4.9,121.85,Alta,06:30 p. m. a 09:30 p. m.,H,H,G,-4.02133771,4.02133771,95.97866229,0.04,0.96,1
669,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,04:30,,42.74,42.91,42.66,0.25,42.91,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.582614775,0.582614775,99.41738522,0.01,0.99,1
670,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,08:30,,42.66,42.91,42.68,0.23,42.91,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.536005593,0.536005593,99.46399441,0.01,0.99,1
671,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,10:30,,42.68,42.91,42.33,0.58,42.91,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.351666278,1.351666278,98.64833372,0.01,0.99,1
672,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,12:30,,42.33,42.91,42.03,0.88,42.91,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.050804008,2.050804008,97.94919599,0.02,0.98,1
673,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,15:30,,42.03,42.91,41.63,1.28,42.91,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.982987649,2.982987649,97.01701235,0.03,0.97,1
674,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,18:30,,41.63,42.91,41.54,1.37,42.91,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-3.192728968,3.192728968,96.80727103,0.03,0.97,1
681,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,12:30,,122.46,123.02,121.74,1.28,123.02,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-1.040481223,1.040481223,98.95951878,0.01,0.99,1
682,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,15:30,,121.74,123.02,121.72,1.3,123.02,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-1.056738742,1.056738742,98.94326126,0.01,0.99,1
683,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,18:30,,121.72,123.02,121.16,1.86,123.02,Alta,06:30 p. m. a 09:30 p. m.,H,H,F,-1.511949277,1.511949277,98.48805072,0.02,0.98,1
685,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,15:30,PI,40.94,40.94,40.19,0.75,40.94,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.831949194,1.831949194,98.16805081,0.02,0.98,1
686,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,18:30,,40.19,40.94,40.27,0.67,40.94,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.63654128,1.63654128,98.36345872,0.02,0.98,1
687,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,21:30,,40.27,40.94,40.08,0.86,40.94,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.100635076,2.100635076,97.89936492,0.02,0.98,1
688,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,00:30,,40.08,40.94,40.06,0.88,40.94,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.149487054,2.149487054,97.85051295,0.02,0.98,1
689,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,04:30,,40.06,40.94,39.93,1.01,40.94,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.467024915,2.467024915,97.53297509,0.02,0.98,1
690,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,08:30,,39.93,40.94,40.14,0.8,40.94,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.95407914,1.95407914,98.04592086,0.02,0.98,1
691,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,10:30,,40.14,40.94,38.77,2.17,40.94,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-5.300439668,5.300439668,94.69956033,0.05,0.95,1
692,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,12:30,,38.77,40.94,40.05,0.89,40.94,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.173913043,2.173913043,97.82608696,0.02,0.98,1
694,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,15:30,PI,141.56,141.56,139.62,1.94,141.56,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.370443628,1.370443628,98.62955637,0.01,0.99,1
695,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,18:30,,139.62,141.56,140.03,1.53,141.56,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.080813789,1.080813789,98.91918621,0.01,0.99,1
696,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,21:30,,140.03,141.56,139.4,2.16,141.56,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.525854761,1.525854761,98.47414524,0.02,0.98,1
697,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,00:30,,139.4,141.56,139.79,1.77,141.56,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.250353207,1.250353207,98.74964679,0.01,0.99,1
698,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,04:30,,139.79,141.56,139.01,2.55,141.56,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.801356315,1.801356315,98.19864368,0.02,0.98,1
699,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,08:30,,139.01,141.56,134.82,6.74,141.56,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-4.761231986,4.761231986,95.23876801,0.05,0.95,1
700,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,10:30,,134.82,141.56,137.75,3.81,141.56,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.691438259,2.691438259,97.30856174,0.03,0.97,1
701,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,12:30,,137.75,141.56,139.33,2.23,141.56,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.575303758,1.575303758,98.42469624,0.02,0.98,1
703,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,15:30,PI,40.52,40.52,40.09,0.43,40.52,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.061204344,1.061204344,98.93879566,0.01,0.99,1
704,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,18:30,,40.09,40.52,39.95,0.57,40.52,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.406712734,1.406712734,98.59328727,0.01,0.99,1
705,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,21:30,,39.95,40.52,39.67,0.85,40.52,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.097729516,2.097729516,97.90227048,0.02,0.98,1
706,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,00:30,,39.67,40.52,39.33,1.19,40.52,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.936821323,2.936821323,97.06317868,0.03,0.97,1
707,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,04:30,,39.33,40.52,39.54,0.98,40.52,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.418558736,2.418558736,97.58144126,0.02,0.98,1
708,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,08:30,,39.54,40.52,39.44,1.08,40.52,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.665350444,2.665350444,97.33464956,0.03,0.97,1
709,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,10:30,,39.44,40.52,39.25,1.27,40.52,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-3.134254689,3.134254689,96.86574531,0.03,0.97,1
710,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,12:30,,39.25,40.52,38.96,1.56,40.52,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.849950642,3.849950642,96.15004936,0.04,0.96,1
712,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,15:30,PI,123.88,123.88,122.75,1.13,123.88,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.912173071,0.912173071,99.08782693,0.01,0.99,1
713,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,18:30,,122.75,123.88,122.28,1.6,123.88,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.29157249,1.29157249,98.70842751,0.01,0.99,1
714,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,21:30,,122.28,123.88,121.51,2.37,123.88,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.91314175,1.91314175,98.08685825,0.02,0.98,1
715,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,00:30,,121.51,123.88,120.47,3.41,123.88,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.752663868,2.752663868,97.24733613,0.03,0.97,1
716,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,04:30,,120.47,123.88,121.27,2.61,123.88,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.106877624,2.106877624,97.89312238,0.02,0.98,1
717,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,08:30,,121.27,123.88,120.96,2.92,123.88,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.357119793,2.357119793,97.64288021,0.02,0.98,1
718,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,10:30,,120.96,123.88,120.25,3.63,123.88,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.930255086,2.930255086,97.06974491,0.03,0.97,1
719,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,12:30,,120.25,123.88,119.43,4.45,123.88,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.592185986,3.592185986,96.40781401,0.04,0.96,1
