id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,logperdida
592,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,15:30,,116.39,119.79,116.11,3.68,119.79,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-3.072042741,3.072042741,96.92795726,0.487427254
593,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,18:30,,116.11,119.79,115.83,3.96,119.79,Alta,06:30 p. m. a 09:30 p. m.,H,H,F,-3.305785124,3.305785124,96.69421488,0.519274621
595,Perturbado,27/07/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,15:30,PI,37.6,37.6,37.23,0.37,37.6,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.984042553,0.984042553,99.01595745,-0.006986121
596,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,18:30,,37.23,37.6,36.52,1.08,37.6,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-2.872340426,2.872340426,97.12765957,0.458235911
597,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,21:30,,36.52,37.6,35.42,2.18,37.6,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-5.79787234,5.79787234,94.20212766,0.763268649
598,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,00:30,,35.42,37.6,34.89,2.71,37.6,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-7.207446809,7.207446809,92.79255319,0.857781446
599,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,04:30,,34.89,37.6,36.75,0.85,37.6,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.260638298,2.260638298,97.7393617,0.354231081
600,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,08:30,,36.75,37.6,36.07,1.53,37.6,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-4.069148936,4.069148936,95.93085106,0.609503586
601,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,10:30,,36.07,37.6,36.81,0.79,37.6,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.10106383,2.10106383,97.89893617,0.322439246
602,Perturbado,18/09/2019,Hojarasca ramas,D,67,Juvenil,Juvenil interior,Juvenil 2,115,115IHRJ2,554,12:30,,36.81,37.6,36.48,1.12,37.6,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.978723404,2.978723404,97.0212766,0.474030178
604,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,15:30,PI,122.48,122.48,121.39,1.09,122.48,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.889941215,0.889941215,99.11005879,-0.05063868
605,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,18:30,,121.39,122.48,118.7,3.78,122.48,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-3.086218158,3.086218158,96.91378184,0.489426622
606,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,21:30,,118.7,122.48,115.85,6.63,122.48,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-5.413128674,5.413128674,94.58687133,0.733448351
607,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,00:30,,115.85,122.48,114.19,8.29,122.48,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-6.768451992,6.768451992,93.23154801,0.830489353
608,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,04:30,,114.19,122.48,120.43,2.05,122.48,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.673742652,1.673742652,98.32625735,0.223688683
609,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,08:30,,120.43,122.48,118.39,4.09,122.48,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-3.339320705,3.339320705,96.66067929,0.52365813
610,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,10:30,,118.39,122.48,119.67,2.81,122.48,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.294252123,2.294252123,97.70574788,0.360641142
611,Perturbado,18/09/2019,Hojarasca ramas,D,68,Adulto,Adulto interior,Adulto 2,115,115IHRA2,554,12:30,,119.67,122.48,120.3,2.18,122.48,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.77988243,1.77988243,98.22011757,0.250391316
613,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,15:30,PI,39.37,39.37,39.08,0.29,39.37,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.736601473,0.736601473,99.26339853,-0.132767417
614,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,18:30,,39.08,39.37,38.19,1.18,39.37,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-2.997205994,2.997205994,97.00279401,0.476716592
615,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,21:30,,38.19,39.37,38.74,0.63,39.37,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.6002032,1.6002032,98.3997968,0.204175135
616,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,00:30,,38.74,39.37,38.98,0.39,39.37,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.990601981,0.990601981,99.00939802,-0.004100808
617,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,04:30,,38.98,39.37,38.77,0.6,39.37,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.524003048,1.524003048,98.47599695,0.182985836
618,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,08:30,,38.77,39.37,38.84,0.53,39.37,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.346202692,1.346202692,98.65379731,0.129110455
619,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,10:30,,38.84,39.37,38.88,0.49,39.37,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.244602489,1.244602489,98.75539751,0.095030665
620,Perturbado,18/09/2019,Hojarasca ramas,D,69,Juvenil,Juvenil interior,Juvenil 3,116,116IHRJ3,562,12:30,,38.88,39.37,39.59,-0.22,39.37,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,0.558801118,-0.558801118,100.5588011,
622,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,15:30,PI,136.7,136.7,135.81,0.89,136.7,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.651060717,0.651060717,99.34893928,-0.186378508
623,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,18:30,,135.81,136.7,135.49,1.21,136.7,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.885149963,0.885149963,99.11485004,-0.052983144
624,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,21:30,,135.49,136.7,134.81,1.89,136.7,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.382589612,1.382589612,98.61741039,0.14069329
625,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,00:30,,134.81,136.7,135.1,1.6,136.7,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.170446233,1.170446233,98.82955377,0.068351468
626,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,04:30,,135.1,136.7,134.82,1.88,136.7,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.375274323,1.375274323,98.62472568,0.138389335
627,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,08:30,,134.82,136.7,135.2,1.5,136.7,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.097293343,1.097293343,98.90270666,0.040322744
628,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,10:30,,135.2,136.7,134.16,2.54,136.7,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.858083394,1.858083394,98.14191661,0.269065202
629,Perturbado,18/09/2019,Hojarasca ramas,D,70,Adulto,Adulto interior,Adulto 3,116,116IHRA3,562,12:30,,134.16,136.7,133.16,3.54,136.7,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.58961229,2.58961229,97.41038771,0.413234748
631,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,15:30,PI,40.77,40.77,40.48,0.29,40.77,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.711307334,0.711307334,99.28869267,-0.147942713
632,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,18:30,,40.48,40.77,40.33,0.44,40.77,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.07922492,1.07922492,98.92077508,0.033111965
633,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,21:30,,40.33,40.77,40.29,0.48,40.77,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.177336277,1.177336277,98.82266372,0.070900526
634,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,00:30,,40.29,40.77,40.19,0.58,40.77,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.422614668,1.422614668,98.57738533,0.153087282
635,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,04:30,,40.19,40.77,40.12,0.65,40.77,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.594309541,1.594309541,98.40569046,0.202572645
636,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,08:30,,40.12,40.77,40.09,0.68,40.77,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.667893059,1.667893059,98.33210694,0.222168201
637,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,10:30,,40.09,40.77,39.97,0.8,40.77,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.962227128,1.962227128,98.03777287,0.292749276
638,Perturbado,18/09/2019,Hojarasca ramas,D,71,Juvenil,Juvenil interior,Juvenil 4,124,124IHRJ4,553,12:30,,39.97,40.77,39.92,0.85,40.77,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.084866323,2.084866323,97.91513368,0.319078214
640,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,15:30,PI,124.7,124.7,124.29,0.41,124.7,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.328789094,0.328789094,99.67121091,-0.483082597
641,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,18:30,,124.29,124.7,123.9,0.8,124.7,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.641539695,0.641539695,99.3584603,-0.192776467
642,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,21:30,,123.9,124.7,123.81,0.89,124.7,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.713712911,0.713712911,99.28628709,-0.146476447
643,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,00:30,,123.81,124.7,123.68,1.02,124.7,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-0.817963111,0.817963111,99.18203689,-0.087266282
644,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,04:30,,123.68,124.7,123.56,1.14,124.7,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-0.914194066,0.914194066,99.08580593,-0.038961602
645,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,08:30,,123.56,124.7,123.54,1.16,124.7,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-0.930232558,0.930232558,99.06976744,-0.031408464
646,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,10:30,,123.54,124.7,123.39,1.31,124.7,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.050521251,1.050521251,98.94947875,0.021404842
647,Perturbado,18/09/2019,Hojarasca ramas,D,72,Adulto,Adulto interior,Adulto 4,124,124IHRA4,553,12:30,,123.39,124.7,123.23,1.47,124.7,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.17882919,1.17882919,98.82117081,0.071450881
649,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,21:30,PI,35.82,35.82,35.14,0.68,35.82,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.898380793,1.898380793,98.10161921,0.278383331
650,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,00:30,,35.14,35.82,35.7,0.12,35.82,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.335008375,0.335008375,99.66499162,-0.474944336
651,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,04:30,,35.7,35.82,35.52,0.3,35.82,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.837520938,0.837520938,99.16247906,-0.077004327
652,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,08:30,,35.52,35.82,35.2,0.62,35.82,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.730876605,1.730876605,98.26912339,0.238266108
653,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,10:30,,35.2,35.82,34.33,1.49,35.82,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-4.159687326,4.159687326,95.84031267,0.619060687
654,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,12:30,,34.33,35.82,34.46,1.36,35.82,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-3.796761586,3.796761586,96.20323841,0.579413327
655,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,15:30,,34.46,35.82,34.44,1.38,35.82,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-3.852596315,3.852596315,96.14740369,0.585753505
656,Perturbado,27/07/2019,Aire libre (control),E,73,Juvenil,Juvenil interior,Juvenil 1,120,120IALJ1,553,18:30,,34.44,35.82,33.41,2.41,35.82,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-6.728084869,6.728084869,93.27191513,0.827891461
659,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,00:30,,121.85,121.85,121.43,0.42,121.85,Baja,12:30 a. m. a 04:30 a. m.,B,B,A,-0.344686089,0.344686089,99.65531391,-0.462576244
660,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,04:30,,121.43,121.85,120.68,1.17,121.85,Baja,04:30 a. m. a 08:30 a. m.,C,C,B,-0.960196963,0.960196963,99.03980304,-0.017639672
661,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,08:30,,120.68,121.85,120.54,1.31,121.85,Alta,08:30 a. m. a 10:30 a. m.,D,D,C,-1.075092327,1.075092327,98.92490767,0.031445762
662,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,10:30,,120.54,121.85,119.6,2.25,121.85,Alta,10:30 a. m. a 12:30 p. m.,E,E,D,-1.846532622,1.846532622,98.15346738,0.266356985
663,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,12:30,,119.6,121.85,118.49,3.36,121.85,Baja,12:30 p. m. a 03:30 p. m.,F,F,E,-2.757488716,2.757488716,97.24251128,0.440513744
664,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,15:30,,118.49,121.85,118.51,3.34,121.85,Baja,03:30 p. m. a 06:30 p. m.,G,G,F,-2.741075092,2.741075092,97.25892491,0.437920933
665,Perturbado,27/07/2019,Aire libre (control),E,74,Adulto,Adulto interior,Adulto 1,120,120IALA1,553,18:30,,118.51,121.85,116.95,4.9,121.85,Alta,06:30 p. m. a 09:30 p. m.,H,H,G,-4.02133771,4.02133771,95.97866229,0.604370546
667,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,21:30,PI,42.91,42.91,42.85,0.06,42.91,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-0.139827546,0.139827546,99.86017245,-0.854407264
668,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,00:30,,42.85,42.91,42.74,0.17,42.91,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.396178047,0.396178047,99.60382195,-0.402109593
669,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,04:30,,42.74,42.91,42.66,0.25,42.91,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.582614775,0.582614775,99.41738522,-0.234618506
670,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,08:30,,42.66,42.91,42.68,0.23,42.91,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.536005593,0.536005593,99.46399441,-0.270830679
671,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,10:30,,42.68,42.91,42.33,0.58,42.91,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.351666278,1.351666278,98.64833372,0.130869479
672,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,12:30,,42.33,42.91,42.03,0.88,42.91,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.050804008,2.050804008,97.94919599,0.311924158
673,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,15:30,,42.03,42.91,41.63,1.28,42.91,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.982987649,2.982987649,97.01701235,0.474651455
674,Perturbado,27/07/2019,Aire libre (control),E,75,Juvenil,Juvenil interior,Juvenil 2,111,120IALJ2,553,18:30,,41.63,42.91,41.54,1.37,42.91,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-3.192728968,3.192728968,96.80727103,0.504162053
678,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,04:30,,123.02,123.02,122.52,0.5,123.02,Baja,04:30 a. m. a 08:30 a. m.,C,C,A,-0.406437978,0.406437978,99.59356202,-0.391005718
679,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,08:30,,122.52,123.02,122.6,0.42,123.02,Alta,08:30 a. m. a 10:30 a. m.,D,D,B,-0.341407901,0.341407901,99.6585921,-0.466726432
680,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,10:30,,122.6,123.02,122.46,0.56,123.02,Alta,10:30 a. m. a 12:30 p. m.,E,E,C,-0.455210535,0.455210535,99.54478947,-0.341787696
681,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,12:30,,122.46,123.02,121.74,1.28,123.02,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-1.040481223,1.040481223,98.95951878,0.017234247
682,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,15:30,,121.74,123.02,121.72,1.3,123.02,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-1.056738742,1.056738742,98.94326126,0.02396763
683,Perturbado,27/07/2019,Aire libre (control),E,76,Adulto,Adulto interior,Adulto 2,111,120IALA2,553,18:30,,121.72,123.02,121.16,1.86,123.02,Alta,06:30 p. m. a 09:30 p. m.,H,H,F,-1.511949277,1.511949277,98.48805072,0.179537222
685,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,15:30,PI,40.94,40.94,40.19,0.75,40.94,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.831949194,1.831949194,98.16805081,0.262913425
686,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,18:30,,40.19,40.94,40.27,0.67,40.94,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.63654128,1.63654128,98.36345872,0.213926964
687,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,21:30,,40.27,40.94,40.08,0.86,40.94,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.100635076,2.100635076,97.89936492,0.322350613
688,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,00:30,,40.08,40.94,40.06,0.88,40.94,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.149487054,2.149487054,97.85051295,0.332334834
689,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,04:30,,40.06,40.94,39.93,1.01,40.94,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.467024915,2.467024915,97.53297509,0.392173536
690,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,08:30,,39.93,40.94,40.14,0.8,40.94,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.95407914,1.95407914,98.04592086,0.290942149
691,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,10:30,,40.14,40.94,38.77,2.17,40.94,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-5.300439668,5.300439668,94.69956033,0.724311896
692,Perturbado,18/09/2019,Aire libre (control),E,77,Juvenil,Juvenil interior,Juvenil 3,122,122IALJ3,552,12:30,,38.77,40.94,40.05,0.89,40.94,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.173913043,2.173913043,97.82608696,0.337242168
694,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,15:30,PI,141.56,141.56,139.62,1.94,141.56,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.370443628,1.370443628,98.62955637,0.136861176
695,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,18:30,,139.62,141.56,140.03,1.53,141.56,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.080813789,1.080813789,98.91918621,0.033750877
696,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,21:30,,140.03,141.56,139.4,2.16,141.56,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.525854761,1.525854761,98.47414524,0.183513197
697,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,00:30,,139.4,141.56,139.79,1.77,141.56,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.250353207,1.250353207,98.74964679,0.097032712
698,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,04:30,,139.79,141.56,139.01,2.55,141.56,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.801356315,1.801356315,98.19864368,0.255599626
699,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,08:30,,139.01,141.56,134.82,6.74,141.56,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-4.761231986,4.761231986,95.23876801,0.677719343
700,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,10:30,,134.82,141.56,137.75,3.81,141.56,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.691438259,2.691438259,97.30856174,0.429984422
701,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,12:30,,137.75,141.56,139.33,2.23,141.56,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.575303758,1.575303758,98.42469624,0.197364309
703,Perturbado,18/09/2019,Aire libre (control),E,78,Adulto,Adulto interior,Adulto 3,122,122IALA3,552,15:30,PI,40.52,40.52,40.09,0.43,40.52,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-1.061204344,1.061204344,98.93879566,0.025799019
704,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,18:30,,40.09,40.52,39.95,0.57,40.52,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.406712734,1.406712734,98.59328727,0.148205419
705,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,21:30,,39.95,40.52,39.67,0.85,40.52,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-2.097729516,2.097729516,97.90227048,0.321749489
706,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,00:30,,39.67,40.52,39.33,1.19,40.52,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.936821323,2.936821323,97.06317868,0.467877525
